id,booking_pred,cancel_prob
48623,1,0.8641
48624,0,0.0793
48625,0,0.0849
48626,0,0.241
48627,1,0.9864
48628,0,0.0432
48629,0,0.217
48630,0,0.0495
48631,1,0.715
48632,0,0.1305
48633,0,0.0982
48634,0,0.0193
48635,0,0.1617
48636,1,0.8086
48637,0,0.3737
48638,0,0.1948
48639,0,0.33
48640,0,0.0521
48641,1,0.7255
48642,0,0.0055
48643,1,0.8795
48644,0,0.4494
48645,1,0.7433
48646,0,0.1621
48647,0,0.2228
48648,0,0.2616
48649,0,0.0564
48650,0,0.0023
48651,0,1e-04
48652,1,0.7665
48653,1,0.9685
48654,0,0.1175
48655,0,0.3039
48656,0,0.3781
48657,0,0.0009
48658,0,0.0733
48659,1,0.8001
48660,0,0.2997
48661,0,0.4862
48662,1,0.7147
48663,1,0.823
48664,0,0.2869
48665,0,0.0972
48666,0,0.0151
48667,0,0.1629
48668,0,0.119
48669,0,0.2541
48670,0,0.0531
48671,0,0.0626
48672,0,0.086
48673,0,0.3521
48674,1,0.9294
48675,1,0.6921
48676,0,0.052
48677,1,0.513
48678,1,0.5716
48679,0,0.0605
48680,0,0.04
48681,1,0.8611
48682,0,0.3722
48683,1,0.7904
48684,1,0.8207
48685,0,0.0748
48686,1,0.7521
48687,1,0.7871
48688,0,0.113
48689,0,0.3627
48690,0,0.0772
48691,0,0.4212
48692,0,0.2927
48693,0,0.0296
48694,1,0.7036
48695,1,0.7386
48696,0,0.0514
48697,0,0.2474
48698,0,0.2858
48699,0,0.2942
48700,1,0.7491
48701,0,0.1379
48702,1,0.8432
48703,0,0.0908
48704,0,0.4115
48705,0,0.378
48706,0,0.0887
48707,0,0.1005
48708,0,0.0729
48709,0,0.1927
48710,0,0.1042
48711,0,0.01
48712,1,0.8987
48713,0,0.041
48714,0,0.1878
48715,0,0.0691
48716,1,0.5878
48717,1,0.705
48718,1,0.8768
48719,1,0.862
48720,0,0.1414
48721,0,0.2867
48722,1,0.5042
48723,1,0.7969
48724,0,0.2987
48725,0,0.1832
48726,0,0.0009
48727,0,0.1924
48728,0,0.2697
48729,0,0.3546
48730,1,0.9243
48731,0,0.0306
48732,1,0.9417
48733,1,0.9161
48734,0,0.0023
48735,0,0.0953
48736,0,0.0038
48737,0,0.3549
48738,1,0.5095
48739,0,0.0007
48740,1,0.9212
48741,1,0.6686
48742,1,0.7063
48743,0,0.4021
48744,0,0.3486
48745,0,0.1791
48746,0,0.4541
48747,0,0.452
48748,0,0.111
48749,1,0.7915
48750,1,0.7241
48751,0,0.3455
48752,1,0.575
48753,0,0.319
48754,0,0.4647
48755,1,0.9513
48756,0,0.0214
48757,0,0.05
48758,1,0.815
48759,1,0.9292
48760,0,0.1439
48761,1,0.8405
48762,0,0.2583
48763,0,0.0211
48764,0,0.14
48765,0,1e-04
48766,0,0.2844
48767,0,0.124
48768,1,0.5179
48769,1,0.6346
48770,0,0.206
48771,1,0.7636
48772,1,0.8339
48773,0,0.0508
48774,0,0.0426
48775,1,0.5947
48776,0,0.0677
48777,0,0.1768
48778,0,0.0191
48779,1,0.8512
48780,0,0.2477
48781,0,0.1241
48782,1,0.7017
48783,0,0.1475
48784,1,0.8801
48785,0,0.3252
48786,0,0.441
48787,0,0.1241
48788,0,0.1242
48789,0,0.3944
48790,0,0.0795
48791,1,0.8116
48792,0,0.0655
48793,0,0.0067
48794,0,0.1208
48795,0,0.2499
48796,0,0.2632
48797,0,0.0431
48798,1,0.7485
48799,0,0.0551
48800,1,0.6419
48801,1,0.9349
48802,1,0.976
48803,1,0.9671
48804,0,0.1712
48805,1,0.655
48806,0,0.0286
48807,0,0.1176
48808,0,0.424
48809,0,0.2186
48810,0,0.1141
48811,0,0.2142
48812,0,0.003
48813,1,0.9411
48814,1,0.8312
48815,0,0.0661
48816,0,0.098
48817,0,0.0971
48818,0,0.0749
48819,1,0.6043
48820,0,0.1245
48821,0,0.0369
48822,0,0.2892
48823,0,0.0418
48824,0,0.1537
48825,0,0.0031
48826,0,0.0041
48827,1,0.7147
48828,0,0.0383
48829,1,0.8762
48830,0,0.1915
48831,1,0.8092
48832,0,0.1002
48833,0,0.0029
48834,1,0.8527
48835,1,0.9124
48836,1,0.6076
48837,0,0.0307
48838,0,0.4296
48839,0,0.1566
48840,0,0.4586
48841,1,0.7897
48842,1,0.8305
48843,0,0.0792
48844,0,0.2872
48845,1,0.7226
48846,1,0.9728
48847,0,0.1396
48848,1,0.6133
48849,1,0.8482
48850,0,0.1172
48851,0,0.1247
48852,0,0.0656
48853,1,0.8211
48854,0,0.0307
48855,0,0.1082
48856,0,0.4145
48857,0,0.0008
48858,1,0.6598
48859,0,0.2487
48860,0,0.0731
48861,1,0.5964
48862,0,0.2485
48863,1,0.7959
48864,0,0.469
48865,0,0.4015
48866,0,0.0147
48867,1,0.8602
48868,0,0.3725
48869,0,0.1391
48870,0,0.0298
48871,0,0.2643
48872,1,0.9242
48873,0,0.0358
48874,0,0.0223
48875,1,0.748
48876,0,0.141
48877,1,0.8789
48878,0,0.3239
48879,0,0.0723
48880,1,0.9588
48881,0,0.0404
48882,0,0.0779
48883,1,0.6547
48884,1,0.8414
48885,0,0.0428
48886,1,0.5781
48887,0,0.0643
48888,1,0.9618
48889,0,0.0896
48890,0,0.0843
48891,0,0.0937
48892,1,0.9221
48893,0,0.2908
48894,0,0.0175
48895,1,0.5896
48896,0,0.3047
48897,0,0.2326
48898,1,0.7763
48899,1,0.7173
48900,0,0.0069
48901,0,0.2118
48902,1,0.9694
48903,0,0.1136
48904,0,0.1365
48905,0,0.2089
48906,0,0.3954
48907,1,0.5382
48908,0,0.0525
48909,0,0.1121
48910,1,0.8297
48911,0,0.2707
48912,1,0.8322
48913,1,0.7458
48914,1,0.5315
48915,1,0.8537
48916,0,0.307
48917,0,0.3776
48918,0,0.3124
48919,0,0.4026
48920,1,0.7037
48921,0,0.1691
48922,0,0.0136
48923,0,0.0027
48924,0,1e-04
48925,1,0.7965
48926,0,0.1158
48927,0,0.0441
48928,1,0.7134
48929,1,0.8041
48930,0,0.0083
48931,0,0.2348
48932,0,0.0365
48933,0,0.1194
48934,1,0.5521
48935,0,0.3676
48936,1,0.6507
48937,0,0.0937
48938,1,0.7204
48939,0,0.0242
48940,0,0.0329
48941,1,0.5142
48942,1,0.8882
48943,0,0.1354
48944,1,0.5049
48945,1,0.6543
48946,0,0.4358
48947,1,0.6813
48948,0,0.4833
48949,0,0.0033
48950,0,0.1059
48951,0,0.0854
48952,0,0.081
48953,0,0.2951
48954,0,0.1168
48955,0,0.0417
48956,1,0.6754
48957,0,0.047
48958,1,0.8296
48959,1,0.847
48960,0,0.1792
48961,0,0.2246
48962,0,0.0982
48963,0,0.1879
48964,1,0.7613
48965,0,0.2226
48966,0,0.1097
48967,1,0.9397
48968,0,0.2736
48969,1,0.5218
48970,0,0.4085
48971,1,0.7458
48972,0,0.0103
48973,0,0.3614
48974,0,0.0064
48975,1,0.9655
48976,0,0.0444
48977,1,0.9233
48978,0,0.0325
48979,0,0.0642
48980,0,0.4952
48981,1,0.8248
48982,0,0.0783
48983,0,0.0013
48984,1,0.6702
48985,0,0.1369
48986,0,0.269
48987,0,0.1796
48988,0,0.0466
48989,0,0.2437
48990,0,0.1426
48991,1,0.8168
48992,1,0.757
48993,1,0.7662
48994,0,0.0852
48995,0,0.0549
48996,0,0.2359
48997,1,0.8845
48998,1,0.8836
48999,0,0.0279
49000,0,0.4904
49001,1,0.6299
49002,1,0.7916
49003,1,0.7143
49004,1,0.7324
49005,0,0.3883
49006,0,1e-04
49007,0,0.1353
49008,1,0.7453
49009,0,0.0571
49010,0,0.3221
49011,1,0.6809
49012,0,0.0408
49013,1,0.6699
49014,0,0.05
49015,0,0.1137
49016,0,0.1017
49017,0,0.0077
49018,0,0.1519
49019,0,0.1772
49020,0,0.2735
49021,0,0.4667
49022,0,0.3463
49023,1,0.8439
49024,1,0.941
49025,1,0.8905
49026,1,0.8607
49027,0,0.28
49028,0,0.3038
49029,0,0.0405
49030,0,0.0355
49031,0,0.4733
49032,1,0.8863
49033,0,0.2539
49034,0,0.2129
49035,0,0.0047
49036,1,0.7201
49037,0,0.2686
49038,1,0.7762
49039,0,0.3538
49040,0,0.018
49041,1,0.9508
49042,0,0.0611
49043,1,0.6943
49044,0,0.1887
49045,1,0.803
49046,1,0.7939
49047,1,0.9012
49048,0,0.1915
49049,0,0.0521
49050,0,0.045
49051,0,0.2297
49052,0,0.1918
49053,1,0.836
49054,1,0.6511
49055,0,0.0893
49056,0,0.0017
49057,1,0.791
49058,0,0.0169
49059,1,0.7487
49060,1,0.749
49061,0,0.4746
49062,0,0.1897
49063,1,0.8446
49064,1,0.6601
49065,0,0.173
49066,0,0.0033
49067,0,0.3956
49068,0,0.2959
49069,1,0.5833
49070,0,0.0219
49071,1,0.9152
49072,0,0.1695
49073,0,0.4764
49074,1,0.8554
49075,0,0.1011
49076,0,0.0536
49077,1,0.6659
49078,0,0.1779
49079,0,0.0856
49080,0,0.1107
49081,1,0.7229
49082,0,0.3284
49083,1,0.7134
49084,1,0.8884
49085,0,0.1372
49086,0,0.0008
49087,1,0.9301
49088,1,0.7514
49089,1,0.8102
49090,1,0.9152
49091,0,0.1397
49092,0,0.0217
49093,0,0.2429
49094,1,0.6278
49095,0,0.0005
49096,1,0.9578
49097,1,0.7079
49098,0,0.0185
49099,0,0.1176
49100,0,0.3827
49101,1,0.576
49102,0,0.0198
49103,1,0.8025
49104,1,0.8694
49105,1,0.9104
49106,1,0.6756
49107,0,0.0954
49108,1,0.8828
49109,0,0.3907
49110,0,0.1928
49111,0,0.1382
49112,0,0.0028
49113,0,0.1874
49114,0,0.1047
49115,1,0.7104
49116,1,0.829
49117,0,0.4455
49118,0,0.2179
49119,0,0.4709
49120,0,0.0653
49121,0,0.0647
49122,0,0.1996
49123,0,0.0848
49124,0,0.0774
49125,0,0.2977
49126,1,0.5736
49127,0,0.2749
49128,0,0.0207
49129,0,0.0192
49130,0,0.0089
49131,1,0.9102
49132,1,0.6438
49133,1,0.7889
49134,1,0.6321
49135,0,0.3022
49136,1,0.9682
49137,1,0.9418
49138,1,0.5384
49139,0,0.0239
49140,1,0.6864
49141,1,0.7544
49142,0,0.3141
49143,0,0.0302
49144,0,0.0547
49145,0,0.0863
49146,1,0.7855
49147,0,0.1961
49148,1,0.575
49149,0,0.0798
49150,0,0.207
49151,0,0.1014
49152,1,0.8094
49153,1,0.7541
49154,0,0.1037
49155,0,0.0354
49156,0,0.0072
49157,0,0.1529
49158,0,0.0252
49159,1,0.8373
49160,1,0.8588
49161,0,0.0492
49162,0,0.2674
49163,0,0.1526
49164,0,0.0377
49165,0,0.1317
49166,0,0.0317
49167,1,0.8004
49168,0,0.2335
49169,0,0.4923
49170,0,0.454
49171,0,0.0013
49172,0,0.2263
49173,0,0.1834
49174,0,0.0027
49175,0,0.0254
49176,1,0.7983
49177,0,0.0501
49178,1,0.7345
49179,0,0.0704
49180,1,0.6056
49181,0,0.0076
49182,0,0.1033
49183,1,0.8012
49184,1,0.8991
49185,1,0.9299
49186,0,0.0565
49187,1,0.6857
49188,1,0.8648
49189,1,0.9041
49190,0,0.246
49191,0,0.0011
49192,0,0.2384
49193,0,0.0335
49194,1,0.8946
49195,0,0.1829
49196,1,0.934
49197,1,0.5537
49198,1,0.7918
49199,0,0.4091
49200,0,0.0387
49201,1,0.6162
49202,0,0.0903
49203,1,0.9356
49204,1,0.8298
49205,0,0.4921
49206,1,0.9207
49207,0,0.1869
49208,0,0.4409
49209,0,0.0024
49210,0,0.0052
49211,1,0.8594
49212,0,0.2183
49213,0,0.006
49214,0,0.0565
49215,1,0.6709
49216,0,0.1234
49217,0,0.078
49218,0,0.1809
49219,1,0.9287
49220,1,0.7625
49221,0,0.1608
49222,0,0.324
49223,0,0.2938
49224,0,0.1409
49225,0,0.3925
49226,0,0.4179
49227,1,0.8466
49228,1,0.8983
49229,0,0.0945
49230,0,0.0584
49231,1,0.671
49232,1,0.7622
49233,0,0.0519
49234,1,0.872
49235,0,0.2675
49236,1,0.9498
49237,1,0.8848
49238,0,0.3761
49239,0,0.303
49240,1,0.9555
49241,1,0.8874
49242,0,0.0026
49243,0,0.3408
49244,1,0.8427
49245,0,0.4851
49246,1,0.6469
49247,0,0.3072
49248,1,0.5822
49249,0,0.2585
49250,0,0.2049
49251,1,0.9546
49252,1,0.9508
49253,0,0.344
49254,0,0.028
49255,0,0.0449
49256,0,0.4294
49257,1,0.8295
49258,1,0.8785
49259,1,0.9041
49260,0,0.2197
49261,0,0.2173
49262,1,0.9689
49263,1,0.8088
49264,0,0.1336
49265,1,0.6183
49266,0,0.1557
49267,0,0.0635
49268,0,0.0955
49269,0,0.0002
49270,1,0.7709
49271,0,0.2325
49272,1,0.9171
49273,0,0.1481
49274,1,0.9721
49275,0,0.1854
49276,1,0.8746
49277,1,0.5359
49278,0,0.076
49279,0,0.3921
49280,0,0.0354
49281,0,0.0826
49282,0,0.1163
49283,1,0.8337
49284,1,0.8189
49285,1,0.9566
49286,1,0.881
49287,1,0.8057
49288,0,0.1533
49289,0,0.01
49290,0,0.0541
49291,0,0.2219
49292,0,0.3081
49293,1,0.9447
49294,1,0.9293
49295,0,0.0578
49296,0,0.1463
49297,0,0.4544
49298,0,0.3483
49299,1,0.7881
49300,1,0.6943
49301,0,0.0663
49302,1,0.7881
49303,1,0.8034
49304,0,0.0031
49305,0,0.4519
49306,0,0.0954
49307,0,0.101
49308,0,0.268
49309,1,0.8975
49310,0,0.0473
49311,0,0.195
49312,1,0.6486
49313,0,0.1031
49314,1,0.5622
49315,0,0.1051
49316,1,0.8615
49317,0,0.1085
49318,0,0.0884
49319,0,0.0508
49320,0,0.441
49321,0,0.4567
49322,0,0.0279
49323,1,0.821
49324,0,0.0229
49325,1,0.8596
49326,1,0.875
49327,0,0.1709
49328,0,0.24
49329,0,0.0046
49330,1,0.9674
49331,0,0.1633
49332,1,0.8856
49333,1,0.7559
49334,0,0.0106
49335,1,0.6875
49336,0,0.218
49337,0,0.0815
49338,1,0.7899
49339,0,0.0039
49340,0,0.1922
49341,0,0.2424
49342,1,0.9486
49343,0,0.2053
49344,0,0.011
49345,0,0.0642
49346,0,0.2162
49347,0,0.0148
49348,1,0.8804
49349,0,0.0347
49350,1,0.86
49351,0,0.4428
49352,0,0.0906
49353,1,0.974
49354,0,0.0003
49355,1,0.7291
49356,0,0.0764
49357,0,0.0701
49358,1,0.7777
49359,1,0.8384
49360,1,0.7472
49361,0,0.1809
49362,1,0.8165
49363,0,0.0956
49364,0,0.0406
49365,0,0.0015
49366,0,1e-04
49367,1,0.5528
49368,1,0.8265
49369,0,0.1692
49370,1,0.8819
49371,0,0.4195
49372,1,0.5897
49373,1,0.8186
49374,1,0.7338
49375,1,0.8785
49376,0,0.0118
49377,0,0.215
49378,0,0.0442
49379,0,0.0872
49380,1,0.8303
49381,0,0.3186
49382,1,0.7839
49383,1,0.7509
49384,1,0.7622
49385,0,0.308
49386,1,0.8119
49387,1,0.723
49388,0,0.0307
49389,0,0.0619
49390,0,0.3206
49391,0,0.0739
49392,1,0.5727
49393,0,0.3516
49394,0,0.3354
49395,1,0.9389
49396,1,0.6346
49397,1,0.945
49398,0,0.0499
49399,0,0.1699
49400,1,0.9637
49401,0,0.0768
49402,1,0.8814
49403,1,0.8025
49404,0,0.3676
49405,0,0.2421
49406,0,0.1724
49407,0,0.0852
49408,0,0.0496
49409,1,0.7661
49410,0,0.1145
49411,0,0.0502
49412,1,0.963
49413,1,0.7866
49414,1,0.813
49415,1,0.9693
49416,0,0.4658
49417,1,0.6145
49418,1,0.92
49419,0,0.0132
49420,1,0.8205
49421,0,0.0079
49422,0,0.0755
49423,0,0.0793
49424,1,0.864
49425,0,0.1572
49426,1,0.8074
49427,0,0.0928
49428,1,0.8834
49429,0,0.1076
49430,0,0.3269
49431,1,0.82
49432,0,0.4077
49433,1,0.7177
49434,1,0.8175
49435,1,0.7642
49436,1,0.7876
49437,0,0.3969
49438,1,0.968
49439,0,0.0131
49440,1,0.9467
49441,0,0.114
49442,1,0.7326
49443,0,0.2336
49444,1,0.7726
49445,1,0.9249
49446,1,0.808
49447,0,0.3276
49448,1,0.5559
49449,1,0.9408
49450,0,0.2414
49451,1,0.7161
49452,1,0.9202
49453,0,0.4874
49454,0,0.1064
49455,0,0.3004
49456,0,0.0439
49457,0,0.4635
49458,0,0.0226
49459,1,0.5864
49460,1,0.5547
49461,1,0.8428
49462,0,0.068
49463,1,0.9148
49464,0,0.0894
49465,1,0.9329
49466,0,0.1068
49467,1,0.6709
49468,0,0.0595
49469,1,0.8273
49470,0,0.3813
49471,1,0.9782
49472,1,0.5936
49473,1,0.855
49474,0,0.0366
49475,0,0.4294
49476,1,0.9238
49477,0,0.3613
49478,0,0.4466
49479,1,0.9605
49480,0,0.3029
49481,0,0.0078
49482,0,0.0457
49483,0,0.4354
49484,1,0.6981
49485,1,0.9243
49486,0,0.0943
49487,0,0.3003
49488,0,0.0749
49489,0,0.0093
49490,1,0.9604
49491,1,0.6479
49492,0,0.165
49493,1,0.7217
49494,0,0.0112
49495,0,0.0003
49496,0,0.0002
49497,0,0.0441
49498,1,0.9753
49499,0,0.4409
49500,1,0.8754
49501,0,0.0576
49502,0,0.3175
49503,0,0.2911
49504,1,0.5871
49505,0,0.083
49506,0,0.1175
49507,0,0.1756
49508,0,0.4537
49509,0,0.0013
49510,0,0.0302
49511,1,0.8309
49512,0,0.0372
49513,0,0.0092
49514,1,0.6965
49515,0,0.1739
49516,1,0.9062
49517,1,0.9489
49518,1,0.651
49519,0,0.1041
49520,1,0.7515
49521,0,0.0023
49522,0,0.1679
49523,0,0.0304
49524,1,0.9657
49525,1,0.7748
49526,1,0.8762
49527,0,0.0609
49528,1,0.6206
49529,1,0.5472
49530,0,0.0012
49531,0,0.3385
49532,1,0.8141
49533,1,0.9635
49534,0,0.0151
49535,0,0.0194
49536,1,0.7911
49537,0,0.0011
49538,0,0.4813
49539,0,0.0812
49540,0,0.1167
49541,0,0.0696
49542,0,0.0244
49543,0,0.0553
49544,0,0.1648
49545,0,0.0715
49546,1,0.5225
49547,0,0.0125
49548,0,0.1863
49549,1,0.9499
49550,0,0.1629
49551,0,0.4036
49552,0,0.2018
49553,1,0.7125
49554,0,1e-04
49555,0,0.2931
49556,0,0.0427
49557,0,0.235
49558,1,0.8545
49559,1,0.7599
49560,0,0.4107
49561,0,0.0067
49562,1,0.5365
49563,0,0.1695
49564,1,0.5865
49565,0,0.1551
49566,0,0.1507
49567,0,0.4952
49568,1,0.7518
49569,1,0.8459
49570,1,0.8882
49571,1,0.951
49572,0,0.3378
49573,1,0.7629
49574,1,0.7175
49575,0,0.4735
49576,1,0.5908
49577,0,0.4824
49578,0,0.0358
49579,0,0.3436
49580,1,0.6805
49581,0,0.294
49582,0,0.2014
49583,0,0.0006
49584,1,0.7291
49585,0,0.0015
49586,1,0.5816
49587,1,0.8233
49588,0,0.1625
49589,0,0.1133
49590,0,0.0472
49591,0,0.3543
49592,0,0.0245
49593,1,0.8414
49594,0,0.3305
49595,0,0.2347
49596,1,0.7753
49597,0,0.2581
49598,0,0.0007
49599,0,0.1041
49600,0,0.3255
49601,1,0.8196
49602,0,0.0689
49603,0,0.0917
49604,0,0.357
49605,0,0.3575
49606,1,0.7994
49607,0,0.1426
49608,1,0.7872
49609,1,0.9483
49610,0,0.3061
49611,0,0.1056
49612,0,0.1509
49613,1,0.8601
49614,0,0.2139
49615,1,0.8323
49616,1,0.5892
49617,0,0.1284
49618,1,0.9751
49619,0,0.2395
49620,0,0.1714
49621,1,0.937
49622,0,0.2738
49623,1,0.7398
49624,1,0.8348
49625,1,0.9433
49626,0,0.0268
49627,1,0.5554
49628,0,0.1694
49629,0,0.1716
49630,0,0.1696
49631,1,0.8986
49632,0,0.1587
49633,1,0.7005
49634,0,0.0366
49635,0,0.3778
49636,0,0.2696
49637,1,0.879
49638,1,0.9108
49639,0,0.383
49640,0,0.0039
49641,1,0.973
49642,0,0.0013
49643,0,0.0839
49644,0,0.0799
49645,0,0.0089
49646,1,0.9575
49647,1,0.7546
49648,1,0.7881
49649,0,0.0651
49650,1,0.7282
49651,0,0.0965
49652,0,0.1944
49653,0,0.1008
49654,1,0.9578
49655,1,0.6685
49656,0,0.0752
49657,0,0.146
49658,1,0.8297
49659,1,0.9256
49660,0,0.0005
49661,0,0.2009
49662,0,0.0192
49663,0,0.3609
49664,0,0.3259
49665,1,0.6984
49666,0,0.1446
49667,1,0.9611
49668,1,0.5279
49669,0,0.0371
49670,1,0.7149
49671,0,0.2321
49672,0,0.0312
49673,0,0.2125
49674,1,0.8622
49675,1,0.882
49676,0,0.3513
49677,1,0.7767
49678,0,0.0092
49679,1,0.737
49680,0,0.477
49681,1,0.8832
49682,0,0.0919
49683,1,0.5504
49684,1,0.7809
49685,1,0.7016
49686,0,0.1374
49687,0,0.0263
49688,0,0.0017
49689,0,0.0828
49690,1,0.9684
49691,1,0.9633
49692,0,0.0774
49693,1,0.6879
49694,0,0.2773
49695,1,0.8628
49696,0,0.1086
49697,0,0.0517
49698,1,0.8727
49699,0,0.4604
49700,0,0.1475
49701,1,0.8588
49702,0,0.1006
49703,0,0.1114
49704,1,0.6502
49705,0,0.1234
49706,0,0.0857
49707,1,0.7996
49708,0,0.0214
49709,0,0.2748
49710,0,0.2112
49711,0,0.4176
49712,0,0.0543
49713,0,0.083
49714,0,0.2161
49715,0,0.3965
49716,1,0.5903
49717,0,0.3314
49718,1,0.6951
49719,0,0.3859
49720,0,0.0867
49721,0,0.1473
49722,1,0.9614
49723,0,0.1856
49724,0,0.0564
49725,1,0.7567
49726,0,0.1274
49727,0,0.0211
49728,1,0.7149
49729,1,0.9393
49730,1,0.7451
49731,1,0.8591
49732,1,0.5334
49733,1,0.6829
49734,1,0.7659
49735,0,0.1827
49736,1,0.6756
49737,0,0.1602
49738,1,0.6706
49739,0,0.0558
49740,0,0.0433
49741,0,0.0413
49742,0,0.0047
49743,1,0.816
49744,0,0.3754
49745,0,0.4948
49746,0,0.2134
49747,1,0.6529
49748,1,0.7932
49749,0,0.0767
49750,0,0.2652
49751,0,0.0757
49752,0,0.0953
49753,0,0.0068
49754,1,0.9474
49755,0,0.2518
49756,0,0.1462
49757,1,0.9661
49758,0,0.124
49759,1,0.8383
49760,0,0.4834
49761,0,0.1679
49762,0,0.3601
49763,0,0.3346
49764,1,0.9588
49765,1,0.6244
49766,1,0.8466
49767,0,0.1827
49768,1,0.9027
49769,0,0.4242
49770,1,0.9194
49771,0,0.1548
49772,0,0.0945
49773,0,0.0478
49774,0,0.1726
49775,1,0.5175
49776,0,1e-04
49777,0,0.0011
49778,0,0.4025
49779,0,0.1344
49780,1,0.8982
49781,0,0.003
49782,0,0.1737
49783,1,0.9687
49784,0,0.4334
49785,0,0.365
49786,1,0.5851
49787,1,0.8132
49788,0,0.1477
49789,0,0.262
49790,1,0.7984
49791,0,0.4718
49792,0,0.0832
49793,1,0.785
49794,1,0.6082
49795,0,0.052
49796,0,0.4201
49797,1,0.9137
49798,1,0.7945
49799,0,0.0063
49800,0,0.3924
49801,1,0.9312
49802,0,0.0002
49803,0,0.0598
49804,1,0.8512
49805,0,0.0793
49806,0,0.227
49807,1,0.9028
49808,1,0.9786
49809,0,0.3207
49810,0,0.3888
49811,1,0.9599
49812,1,0.761
49813,1,0.9394
49814,0,0.0609
49815,0,0.394
49816,0,0.4229
49817,0,0.0092
49818,1,0.9478
49819,1,0.8937
49820,0,0.1403
49821,1,0.8665
49822,1,0.894
49823,1,0.9541
49824,0,0.0054
49825,0,0.05
49826,0,0.0337
49827,0,0.2116
49828,0,0.0715
49829,0,0.4057
49830,0,0.4842
49831,1,0.6431
49832,0,0.4855
49833,1,0.6316
49834,0,0.1672
49835,1,0.8663
49836,0,0.0056
49837,0,0.0007
49838,0,0.2197
49839,0,0.1388
49840,0,0.1147
49841,0,0.0596
49842,0,0.1426
49843,0,0.0661
49844,0,0.3264
49845,0,0.1324
49846,0,0.2764
49847,1,0.9536
49848,1,0.9676
49849,1,0.8338
49850,0,0.1106
49851,1,0.8982
49852,0,0.1593
49853,0,0.019
49854,1,0.7392
49855,0,0.2083
49856,0,0.176
49857,1,0.5625
49858,0,0.4498
49859,1,0.9147
49860,1,0.6374
49861,0,0.1002
49862,0,0.3385
49863,1,0.8671
49864,0,0.0304
49865,0,0.0341
49866,1,0.8901
49867,0,0.0824
49868,1,0.9137
49869,0,0.0454
49870,1,0.769
49871,0,0.1307
49872,1,0.8729
49873,0,0.0126
49874,0,0.2446
49875,1,0.879
49876,0,0.4119
49877,1,0.7856
49878,1,0.8734
49879,0,0.0491
49880,0,0.0886
49881,0,0.1447
49882,0,0.0223
49883,0,0.2297
49884,0,0.07
49885,1,0.7663
49886,0,0.0999
49887,0,0.1191
49888,0,0.0574
49889,0,0.258
49890,1,0.7998
49891,1,0.6378
49892,0,0.0027
49893,1,0.9506
49894,0,0.1292
49895,1,0.9765
49896,0,0.0748
49897,0,0.3173
49898,1,0.788
49899,0,0.31
49900,1,0.868
49901,1,0.6346
49902,0,0.368
49903,0,0.4839
49904,0,0.0054
49905,1,0.8733
49906,0,0.1499
49907,0,0.0661
49908,1,0.6709
49909,0,0.3571
49910,1,0.767
49911,0,0.0227
49912,0,0.0753
49913,0,0.1161
49914,0,1e-04
49915,0,0.2056
49916,1,0.7357
49917,1,0.8878
49918,1,0.6467
49919,0,0.1106
49920,0,0.1973
49921,0,0.0
49922,0,0.0009
49923,0,0.1057
49924,0,0.0808
49925,0,0.4632
49926,0,0.099
49927,1,0.884
49928,1,0.8733
49929,0,0.0737
49930,0,0.4983
49931,0,0.0826
49932,0,0.0953
49933,0,0.1314
49934,0,0.0062
49935,1,0.8896
49936,1,0.8168
49937,0,0.2427
49938,0,0.4428
49939,0,0.2151
49940,1,0.5521
49941,0,0.1816
49942,0,0.079
49943,1,0.7505
49944,1,0.5919
49945,0,0.0036
49946,0,0.2682
49947,1,0.9582
49948,1,0.7112
49949,0,0.0014
49950,0,0.376
49951,1,0.6843
49952,0,0.0132
49953,0,0.0277
49954,0,0.1216
49955,0,0.0964
49956,0,0.0971
49957,0,0.0103
49958,1,0.8123
49959,0,0.0619
49960,1,0.9014
49961,0,0.0468
49962,1,0.8659
49963,0,0.2749
49964,0,0.2329
49965,0,0.0156
49966,0,0.0856
49967,1,0.5936
49968,1,0.6248
49969,0,0.1302
49970,0,0.0626
49971,0,0.3388
49972,0,0.0358
49973,0,0.0213
49974,0,0.0591
49975,1,0.8027
49976,0,0.0889
49977,1,0.9075
49978,0,0.1896
49979,0,0.0073
49980,1,0.8255
49981,0,0.013
49982,0,0.0083
49983,1,0.8571
49984,1,0.6455
49985,1,0.8255
49986,1,0.5149
49987,1,0.5248
49988,0,0.1998
49989,0,0.0337
49990,1,0.957
49991,1,0.8936
49992,0,0.0467
49993,0,0.0756
49994,1,0.8857
49995,1,0.8743
49996,0,0.2456
49997,1,0.5688
49998,1,0.6864
49999,0,0.3706
50000,1,0.7272
50001,1,0.8004
50002,1,0.6907
50003,1,0.9124
50004,0,0.351
50005,1,0.6226
50006,0,0.0299
50007,0,0.3037
50008,1,0.7382
50009,1,0.866
50010,0,0.0207
50011,0,0.4378
50012,0,0.0007
50013,0,0.1623
50014,0,0.1886
50015,0,0.2975
50016,1,0.6537
50017,0,0.0055
50018,0,0.1251
50019,0,0.0172
50020,0,0.0724
50021,0,0.2064
50022,0,0.1902
50023,0,0.2811
50024,1,0.8525
50025,1,0.6128
50026,1,0.7558
50027,1,0.9648
50028,1,0.8913
50029,0,0.2208
50030,0,0.0956
50031,0,0.0151
50032,1,0.8973
50033,1,0.8637
50034,1,0.7609
